,0
3264,1528.3121
3265,1530.9484
3266,1529.2499
3267,1530.0901
3268,1530.9457
3269,1529.5746
3270,1529.5549
3271,1527.4926
3272,1523.7246
3273,1526.3762
3274,1525.4061
3275,1526.7173
3276,1526.438
3277,1526.2534
3278,1526.947
3279,1526.1106
3280,1524.2705
3281,1521.1537
3282,1520.4429
3283,1523.4111
3284,1517.2144
3285,1515.6543
3286,1515.1674
3287,1509.9164
3288,1509.3579
3289,1505.0317
3290,1506.4609
3291,1513.6646
3292,1513.3309
3293,1510.3955
3294,1508.4775
3295,1503.883
3296,1503.2279
3297,1507.9607
3298,1508.7859
3299,1512.8932
3300,1515.1449
3301,1514.4551
3302,1513.1307
3303,1515.5535
3304,1514.5946
3305,1515.4583
3306,1513.6437
3307,1515.3456
3308,1522.7551
3309,1522.9834
3310,1519.8767
3311,1525.4349
3312,1528.5776
3313,1524.1711
3314,1520.6047
3315,1521.7458
3316,1519.1672
3317,1520.7732
3318,1521.5981
3319,1516.9767
3320,1514.9863
3321,1516.8419
3322,1516.5745
3323,1513.7941
3324,1514.3755
3325,1514.8386
3326,1515.1152
3327,1512.7673
3328,1510.3677
3329,1508.5764
3330,1510.4459
3331,1511.5519
3332,1510.257
3333,1512.498
3334,1510.635
3335,1509.8186
3336,1508.7706
3337,1507.9427
3338,1508.6239
3339,1508.7952
3340,1508.1735
3341,1507.865
3342,1508.0662
3343,1509.2875
3344,1511.8396
3345,1513.1667
3346,1514.2252
3347,1515.5386
3348,1516.3513
3349,1517.1743
3350,1516.0813
3351,1516.5239
3352,1516.2056
3353,1515.5763
3354,1515.3755
3355,1515.1091
3356,1526.1558
3357,1525.2864
3358,1527.5255
3359,1527.9803
3360,1528.7358
3361,1528.4576
3362,1524.8293
3363,1526.9983
3364,1528.0862
3365,1525.4508
3366,1526.0858
3367,1524.538
3368,1528.534
3369,1528.3796
3370,1529.9258
3371,1529.585
3372,1530.7042
3373,1528.9617
3374,1528.2466
3375,1528.4717
3376,1527.4795
3377,1528.2883
3378,1527.5486
3379,1527.4828
3380,1526.472
3381,1526.467
3382,1525.8461
3383,1526.0837
3384,1525.4591
3385,1526.4865
3386,1527.0969
3387,1526.7095
3388,1525.7444
3389,1523.8978
3390,1523.7922
3391,1525.3319
3392,1525.8063
3393,1525.0422
3394,1524.3885
3395,1525.4176
3396,1526.0144
3397,1526.1565
3398,1526.5256
3399,1526.073
3400,1526.4961
3401,1527.7284
3402,1528.0051
3403,1528.3428
3404,1537.016
3405,1538.967
3406,1535.6809
3407,1534.1882
3408,1534.4426
3409,1532.6204
3410,1535.2803
3411,1534.5349
3412,1537.0171
3413,1538.8158
3414,1538.6301
3415,1540.4827
3416,1542.2496
3417,1541.1184
3418,1542.5574
3419,1540.6011
3420,1542.0432
3421,1539.2722
3422,1537.6637
3423,1538.7278
3424,1539.0042
3425,1540.4395
3426,1539.9988
3427,1541.5702
3428,1540.9644
3429,1542.8345
3430,1542.7068
3431,1541.3771
3432,1538.397
3433,1538.2554
3434,1540.4805
3435,1540.9401
3436,1539.4878
3437,1540.2637
3438,1540.874
3439,1538.5471
3440,1537.6766
3441,1538.2886
3442,1538.2571
3443,1537.4165
3444,1536.7728
3445,1536.9836
3446,1535.159
3447,1533.0228
3448,1533.053
3449,1532.621
3450,1532.578
3451,1531.7003
3452,1518.6659
3453,1519.2856
3454,1519.9299
3455,1518.7797
3456,1516.2096
3457,1514.4949
3458,1510.9912
3459,1511.6096
3460,1512.7186
3461,1512.0347
3462,1513.6686
3463,1514.2002
3464,1516.364
3465,1516.957
3466,1516.9563
3467,1518.4857
3468,1519.2051
3469,1519.8568
3470,1517.2283
3471,1518.5565
3472,1520.0974
3473,1520.9968
3474,1522.1819
3475,1523.1412
3476,1523.6348
3477,1524.61
3478,1528.851
3479,1528.6869
3480,1529.4644
3481,1528.6171
3482,1528.1619
3483,1526.4434
3484,1527.005
3485,1525.8612
3486,1525.2484
3487,1526.7769
3488,1527.0986
3489,1526.7751
3490,1526.8246
3491,1526.7346
3492,1525.3153
3493,1525.1428
3494,1524.7532
3495,1525.1581
3496,1523.8519
3497,1523.5363
3498,1524.9459
3499,1525.4735
3500,1525.0496
3501,1526.6968
3502,1521.2708
3503,1520.5039
3504,1520.0796
3505,1516.3582
3506,1515.7367
3507,1515.8378
3508,1514.5814
3509,1513.9604
3510,1516.1401
3511,1515.5858
3512,1518.1514
3513,1519.1853
3514,1518.4304
3515,1515.3683
3516,1513.5297
3517,1513.0768
3518,1513.8092
3519,1516.6276
3520,1517.2007
3521,1519.1439
3522,1519.7827
3523,1521.2472
3524,1523.2722
3525,1526.2761
3526,1529.2305
3527,1530.2267
3528,1533.0409
3529,1534.375
3530,1533.9442
3531,1534.5905
3532,1536.1047
3533,1535.9463
3534,1534.9077
3535,1532.5327
3536,1532.8262
3537,1532.6716
3538,1532.9929
3539,1534.1294
3540,1532.5197
3541,1531.5596
3542,1532.822
3543,1533.3318
3544,1534.4141
3545,1534.6793
3546,1534.2788
3547,1534.8855
3548,1532.9402
3549,1535.1376
3550,1531.6125
3551,1534.5054
3552,1534.1177
3553,1533.9952
3554,1536.8966
3555,1535.784
3556,1531.7522
3557,1530.2063
3558,1529.8159
3559,1528.7324
3560,1523.4072
3561,1525.4537
3562,1525.3075
3563,1525.2833
3564,1522.094
3565,1522.476
3566,1520.7324
3567,1520.9269
3568,1519.4149
3569,1524.7537
3570,1528.2059
3571,1530.2083
3572,1529.8613
3573,1526.6797
3574,1524.4307
3575,1522.9938
3576,1524.9374
3577,1527.9792
3578,1528.1326
3579,1528.4812
3580,1527.4801
3581,1527.1288
3582,1525.0068
3583,1522.1067
3584,1524.2444
3585,1525.5636
3586,1526.8193
3587,1526.802
3588,1527.3643
3589,1528.5591
3590,1529.5504
3591,1531.9825
3592,1531.9401
3593,1532.1575
3594,1531.758
3595,1532.0364
3596,1532.186
3597,1533.8217
3598,1536.0142
3599,1538.2992
3600,1535.4147
3601,1539.1721
3602,1538.6804
3603,1537.0739
3604,1537.064
3605,1539.0865
3606,1539.3575
3607,1539.0128
3608,1538.9929
3609,1540.7449
3610,1543.1483
3611,1542.7167
3612,1543.167
3613,1547.2788
3614,1547.4686
3615,1550.5297
3616,1552.0604
3617,1551.2644
3618,1552.8597
3619,1555.9858
3620,1558.9108
3621,1560.0323
3622,1563.566
3623,1563.0911
3624,1563.7379
3625,1562.2222
3626,1560.0156
3627,1560.7695
3628,1561.4927
3629,1560.2767
3630,1557.7568
3631,1559.0552
3632,1557.0868
3633,1557.0068
3634,1555.4116
3635,1556.329
3636,1557.5189
3637,1559.2333
3638,1559.456
3639,1558.5795
3640,1558.4552
3641,1557.8683
3642,1557.5021
3643,1558.5688
3644,1550.9863
3645,1555.021
3646,1555.2244
3647,1558.4607
3648,1559.2926
3649,1556.1184
3650,1555.9844
3651,1556.7158
3652,1557.039
3653,1556.36
3654,1556.7456
3655,1555.1572
3656,1553.9302
3657,1555.7959
3658,1554.927
3659,1554.5876
3660,1554.3254
3661,1555.043
3662,1552.625
3663,1554.4705
3664,1552.0898
3665,1552.1956
3666,1551.7701
3667,1553.5718
3668,1552.241
3669,1551.2358
3670,1550.7129
3671,1552.9371
3672,1553.5171
3673,1552.8335
3674,1555.6249
3675,1554.8474
3676,1555.845
3677,1556.1095
3678,1557.2488
3679,1557.4019
3680,1557.162
3681,1557.2935
3682,1558.045
3683,1557.9011
3684,1557.7708
3685,1559.1616
3686,1558.3344
3687,1557.5021
3688,1556.8191
3689,1556.6648
3690,1556.4388
3691,1556.431
3692,1569.9097
3693,1565.9679
3694,1565.1522
3695,1562.9989
3696,1562.9939
3697,1559.6017
3698,1557.902
3699,1563.2379
3700,1562.6093
3701,1563.1753
3702,1564.9753
3703,1563.534
3704,1563.3556
3705,1563.5045
3706,1565.1217
3707,1563.0736
3708,1562.9724
3709,1559.6775
3710,1558.9109
3711,1557.9766
3712,1559.9569
3713,1558.5547
3714,1559.3809
3715,1560.8007
3716,1559.0374
3717,1559.0447
3718,1558.3794
3719,1556.8772
3720,1556.9829
3721,1558.5157
3722,1559.1443
3723,1560.8369
3724,1561.4792
3725,1561.8652
3726,1562.1692
3727,1562.1033
3728,1560.7543
3729,1562.1454
3730,1561.6846
3731,1560.9954
3732,1560.6124
3733,1560.3711
3734,1561.2399
3735,1560.8497
3736,1559.7745
3737,1559.7471
3738,1560.8997
3739,1561.5447
3740,1557.6123
3741,1558.2399
3742,1558.4719
3743,1560.6248
3744,1562.3799
3745,1565.5873
3746,1566.3217
3747,1568.2896
3748,1567.7908
3749,1564.8923
3750,1563.4078
3751,1563.589
3752,1566.0953
3753,1563.9756
3754,1563.0796
3755,1561.4836
3756,1561.4565
3757,1560.5828
3758,1561.382
3759,1563.1526
3760,1562.4358
3761,1563.0455
3762,1563.0363
3763,1562.8087
3764,1563.8301
3765,1564.8558
3766,1562.2472
3767,1559.2776
3768,1558.172
3769,1555.806
3770,1557.2568
3771,1559.6458
3772,1559.9523
3773,1558.3676
3774,1556.8945
3775,1555.7378
3776,1556.7389
3777,1556.886
3778,1557.0475
3779,1557.3475
3780,1555.9823
3781,1552.4607
3782,1552.3992
3783,1550.9835
3784,1551.9161
3785,1551.071
3786,1551.8536
3787,1551.7928
3788,1545.7299
3789,1548.9443
3790,1548.2251
3791,1547.0505
3792,1546.4197
3793,1544.0796
3794,1541.7849
3795,1545.9436
3796,1547.918
3797,1549.2439
3798,1550.6218
3799,1552.3689
3800,1552.774
3801,1551.7473
3802,1552.0574
3803,1551.1893
3804,1552.7314
3805,1552.9738
3806,1552.6614
3807,1554.4028
3808,1553.0184
3809,1551.2032
3810,1552.4597
3811,1552.809
3812,1553.5686
3813,1553.2595
3814,1553.2562
3815,1552.5338
3816,1552.4579
3817,1551.7179
3818,1551.5739
3819,1550.0505
3820,1547.0482
3821,1548.4363
3822,1548.2119
3823,1549.8383
3824,1549.9844
3825,1549.1995
3826,1550.2231
3827,1551.2622
3828,1551.3994
3829,1550.9008
3830,1550.7904
3831,1551.2067
3832,1551.0829
3833,1551.2908
3834,1551.7651
3835,1552.1011
3836,1534.5488
3837,1541.893
3838,1545.75
3839,1548.9088
3840,1546.1049
3841,1541.8256
3842,1540.9271
3843,1537.7966
3844,1534.5409
3845,1537.0363
3846,1539.9048
3847,1538.8069
3848,1539.0016
3849,1539.6011
3850,1540.7194
3851,1538.9531
3852,1538.438
3853,1538.4034
3854,1537.0973
3855,1537.706
3856,1536.89
3857,1536.466
3858,1536.3173
3859,1536.4589
3860,1534.7001
3861,1535.8103
3862,1535.5603
3863,1537.4504
3864,1537.5676
3865,1536.9373
3866,1537.8064
3867,1540.6089
3868,1546.2452
3869,1548.1553
3870,1545.5703
3871,1546.9484
3872,1545.1771
3873,1544.4882
3874,1543.7285
3875,1542.5447
3876,1543.6075
3877,1544.0045
3878,1543.892
3879,1544.0996
3880,1544.9999
3881,1544.4852
3882,1544.9705
3883,1545.1956
3884,1547.6534
3885,1555.8542
3886,1555.8713
3887,1559.576
3888,1560.7638
3889,1561.0282
3890,1561.9209
3891,1560.3315
3892,1560.0142
3893,1557.4072
3894,1558.9926
3895,1558.6309
3896,1560.0052
3897,1559.9099
3898,1560.2164
3899,1561.1858
3900,1561.5955
3901,1563.0375
3902,1563.9479
3903,1565.3525
3904,1564.0951
3905,1564.3632
3906,1564.0889
3907,1565.009
3908,1563.4159
3909,1562.5195
3910,1562.3479
3911,1562.6124
3912,1563.1187
3913,1564.5121
3914,1566.7651
3915,1567.7344
3916,1568.2122
3917,1569.8696
3918,1570.8345
3919,1570.1022
3920,1570.3849
3921,1570.9424
3922,1571.9098
3923,1571.411
3924,1571.039
3925,1571.3495
3926,1570.2441
3927,1570.7645
3928,1570.8281
3929,1570.9932
3930,1571.144
3931,1570.7273
3932,1563.7643
3933,1562.2911
3934,1562.5306
3935,1562.4612
3936,1561.8691
3937,1560.7317
3938,1560.3995
3939,1559.6458
3940,1559.2594
3941,1558.1462
3942,1558.4001
3943,1557.6184
3944,1556.3289
3945,1556.3312
3946,1556.5349
3947,1559.1461
3948,1560.0096
3949,1558.5449
3950,1558.4956
3951,1558.9879
3952,1559.7601
3953,1560.3969
3954,1560.3047
3955,1560.827
3956,1559.5918
3957,1558.9246
3958,1560.3009
3959,1559.9164
3960,1560.3129
3961,1559.3424
3962,1558.281
3963,1554.6906
3964,1553.462
3965,1553.9231
3966,1555.767
3967,1554.875
3968,1555.6373
3969,1556.6989
3970,1556.5929
3971,1557.1989
3972,1557.878
3973,1559.024
3974,1559.0591
3975,1559.5964
3976,1558.4635
3977,1558.826
3978,1558.126
3979,1557.619
3980,1554.161
3981,1555.6616
3982,1555.8486
3983,1559.1597
3984,1558.3359
3985,1558.7361
3986,1555.6516
3987,1552.742
3988,1553.6492
3989,1556.6912
3990,1556.3815
3991,1556.1088
3992,1556.4552
3993,1558.614
3994,1559.7373
3995,1559.6951
3996,1559.5885
3997,1559.5511
3998,1558.5454
3999,1555.9701
4000,1556.2123
4001,1556.884
4002,1558.7249
4003,1559.8694
4004,1558.0164
4005,1556.9604
4006,1556.5468
4007,1557.9177
4008,1558.6323
4009,1558.4938
4010,1558.4724
4011,1559.7888
4012,1560.348
4013,1559.9584
4014,1559.6918
4015,1559.6223
4016,1558.8457
4017,1557.0132
4018,1557.1259
4019,1557.1492
4020,1556.1255
4021,1556.2971
4022,1556.1932
4023,1555.0302
4024,1553.5447
4025,1553.2523
4026,1553.8708
4027,1554.0656
4028,1551.2754
4029,1548.9275
4030,1546.2256
4031,1547.0732
4032,1548.426
4033,1549.4756
4034,1551.7366
4035,1549.1708
4036,1548.3492
4037,1551.255
4038,1549.5621
4039,1546.974
4040,1548.5732
4041,1550.4493
4042,1549.7933
4043,1548.0363
4044,1547.3157
4045,1548.3368
4046,1548.1268
4047,1548.0125
4048,1547.3994
4049,1548.1799
4050,1547.4229
4051,1547.643
4052,1545.9153
4053,1546.0857
4054,1547.2991
4055,1545.4469
4056,1545.6643
4057,1548.5809
4058,1548.491
4059,1547.6615
4060,1547.0708
4061,1546.3728
4062,1546.2821
4063,1546.2681
4064,1546.856
4065,1546.4403
4066,1546.2356
4067,1545.7528
4068,1545.1241
4069,1544.445
4070,1544.1893
4071,1544.0573
4072,1543.4137
4073,1542.6117
4074,1542.8214
4075,1543.514
4076,1530.21
4077,1529.4113
4078,1527.8556
4079,1525.0841
4080,1526.9797
4081,1528.413
4082,1525.0939
4083,1525.2035
4084,1523.3998
4085,1523.1029
4086,1524.4247
4087,1522.3135
4088,1522.1509
4089,1520.133
4090,1519.3302
4091,1518.029
4092,1517.652
4093,1515.9672
4094,1516.2924
4095,1517.6141
4096,1517.1802
4097,1516.1941
4098,1515.9713
4099,1517.3942
4100,1515.6084
4101,1515.5757
4102,1515.3163
4103,1513.5996
4104,1513.282
4105,1514.5692
4106,1516.2935
4107,1516.8694
4108,1516.7838
4109,1516.7513
4110,1515.5331
4111,1516.9506
4112,1516.2446
4113,1516.0028
4114,1516.4581
4115,1517.26
4116,1518.4604
4117,1517.2231
4118,1517.7457
4119,1517.4591
4120,1517.1637
4121,1516.6658
4122,1516.348
4123,1516.1948
4124,1506.079
4125,1508.9817
4126,1512.959
4127,1512.8508
4128,1512.846
4129,1512.0731
4130,1510.5453
4131,1511.0135
4132,1510.2734
4133,1510.7892
4134,1510.7842
4135,1508.998
4136,1508.9487
4137,1507.0651
4138,1507.7859
4139,1509.952
4140,1508.8534
4141,1510.599
4142,1509.9451
4143,1510.3887
4144,1508.4604
4145,1507.2902
4146,1508.3109
4147,1508.813
4148,1508.7722
4149,1508.0354
4150,1508.025
4151,1505.264
4152,1504.1605
4153,1502.1057
4154,1503.3395
4155,1503.9132
4156,1503.5259
4157,1506.365
4158,1505.3599
4159,1506.6636
4160,1506.2998
4161,1506.8416
4162,1508.192
4163,1508.8583
4164,1508.79
4165,1507.1926
4166,1508.5073
4167,1509.7678
4168,1510.6069
4169,1511.119
4170,1511.2565
4171,1512.0656
4172,1522.7373
4173,1524.788
4174,1523.1149
4175,1524.4244
4176,1524.6154
4177,1520.3876
4178,1520.5795
4179,1518.4135
4180,1517.8569
4181,1518.1765
4182,1518.7998
4183,1517.8634
4184,1519.5776
4185,1521.7509
4186,1521.4784
4187,1522.7247
4188,1521.7952
4189,1522.3374
4190,1522.5605
4191,1523.1556
4192,1521.5403
4193,1521.647
4194,1521.1938
4195,1521.8555
4196,1522.7424
4197,1522.3984
4198,1522.4639
4199,1522.7592
4200,1522.0067
4201,1521.86
4202,1520.2618
4203,1519.9995
4204,1518.6857
4205,1516.487
4206,1517.7515
4207,1518.0894
4208,1516.0494
4209,1512.8497
4210,1512.4264
4211,1513.7325
4212,1515.2552
4213,1514.6328
4214,1516.1472
4215,1516.9927
4216,1517.8776
4217,1518.9668
4218,1519.786
4219,1519.415
4220,1524.82
4221,1525.9844
4222,1527.728
4223,1523.9297
4224,1523.8937
4225,1523.7654
4226,1524.1588
4227,1523.152
4228,1524.5598
4229,1525.3086
4230,1525.3484
4231,1525.8031
4232,1523.772
4233,1523.8491
4234,1524.6208
4235,1523.3064
4236,1523.3088
4237,1522.611
4238,1522.6306
4239,1522.4847
4240,1522.7855
4241,1522.5293
4242,1522.3169
4243,1522.4283
4244,1521.6116
4245,1520.6055
4246,1521.1641
4247,1520.7401
4248,1521.1099
4249,1521.4945
4250,1521.6244
4251,1522.1079
4252,1522.7161
4253,1521.2703
4254,1521.4681
4255,1522.0398
4256,1522.8793
4257,1523.4373
4258,1523.1727
4259,1524.0573
4260,1524.7828
4261,1524.7885
4262,1525.4293
4263,1525.9175
4264,1525.8606
4265,1524.8677
4266,1524.536
4267,1525.1317
4268,1524.9357
4269,1526.3102
4270,1528.4656
4271,1528.3344
4272,1526.2493
4273,1528.7681
4274,1527.8944
4275,1527.734
4276,1526.0687
4277,1525.4938
4278,1523.2783
4279,1523.087
4280,1524.503
4281,1525.0669
4282,1521.5217
4283,1521.1442
4284,1521.4182
4285,1521.0496
4286,1521.064
4287,1518.2084
4288,1519.0867
4289,1519.5858
4290,1518.9832
4291,1519.8143
4292,1519.0515
4293,1519.6901
4294,1518.9368
4295,1518.607
4296,1518.6471
4297,1518.3993
4298,1520.2136
4299,1521.0884
4300,1521.8761
4301,1521.0394
4302,1519.3079
4303,1519.1344
4304,1519.8406
4305,1518.645
4306,1519.4204
4307,1520.1074
4308,1519.4856
4309,1519.0704
4310,1518.8218
4311,1518.6412
4312,1517.9802
4313,1518.008
4314,1517.8407
4315,1518.883
4316,1525.2999
4317,1527.3994
4318,1528.5535
4319,1530.9395
4320,1531.4359
4321,1529.7751
4322,1527.4888
4323,1527.0784
4324,1529.5015
4325,1531.262
4326,1530.4299
4327,1528.8627
4328,1528.806
4329,1527.0835
4330,1527.3964
4331,1527.8865
4332,1526.8915
4333,1527.2062
4334,1528.092
4335,1528.3212
4336,1528.0712
4337,1526.826
4338,1526.4392
4339,1526.1588
4340,1526.2549
4341,1524.815
4342,1525.5989
4343,1527.0815
4344,1529.0239
4345,1530.8442
4346,1531.3262
4347,1531.5776
4348,1531.9642
4349,1532.099
4350,1532.6118
4351,1532.1761
4352,1532.0193
4353,1532.2583
4354,1532.6531
4355,1533.0333
4356,1532.808
4357,1532.5027
4358,1533.3453
4359,1532.2422
4360,1531.85
4361,1531.7148
4362,1532.273
4363,1533.4927
4364,1533.3945
4365,1530.962
4366,1538.7413
4367,1539.5573
4368,1541.5311
4369,1543.1307
4370,1542.0511
4371,1542.2938
4372,1544.1721
4373,1539.4884
4374,1539.4946
4375,1540.441
4376,1540.746
4377,1540.9407
4378,1540.2426
4379,1539.262
4380,1538.6533
4381,1540.4493
4382,1539.7424
4383,1539.7052
4384,1538.8239
4385,1540.9229
4386,1541.2462
4387,1540.4934
4388,1539.846
4389,1539.6149
4390,1539.4258
4391,1538.9171
4392,1538.099
4393,1538.2963
4394,1536.9141
4395,1536.4802
4396,1537.6932
4397,1538.1173
4398,1536.9968
4399,1536.2883
4400,1535.6821
4401,1535.2805
4402,1534.813
4403,1534.6394
4404,1532.3019
4405,1532.959
4406,1530.9669
4407,1528.8807
4408,1527.7446
4409,1527.1613
4410,1527.6512
4411,1527.779
4412,1541.646
4413,1538.8568
4414,1536.8984
4415,1539.8201
4416,1539.8021
4417,1535.6183
4418,1532.4017
4419,1531.4957
4420,1529.7987
4421,1528.4915
4422,1525.3346
4423,1523.8021
4424,1524.2344
4425,1525.2417
4426,1523.8774
4427,1520.3699
4428,1523.1814
4429,1525.5463
4430,1528.2849
4431,1528.6636
4432,1528.1439
4433,1526.9615
4434,1528.2169
4435,1528.228
4436,1527.835
4437,1526.6678
4438,1528.4618
4439,1529.2001
4440,1529.263
4441,1529.1661
4442,1527.5629
4443,1527.664
4444,1526.2849
4445,1525.2231
4446,1525.194
4447,1527.3926
4448,1527.5493
4449,1527.3071
4450,1527.9409
4451,1527.6638
4452,1526.9766
4453,1526.8715
4454,1527.3864
4455,1527.3584
4456,1528.6326
4457,1529.6604
4458,1531.6587
4459,1530.7936
4460,1542.8995
4461,1544.1064
4462,1545.6707
4463,1548.4033
4464,1551.0356
4465,1549.55
4466,1550.4994
4467,1551.7094
4468,1553.1299
4469,1555.5117
4470,1555.431
4471,1556.8934
4472,1558.0164
4473,1557.8833
4474,1560.0027
4475,1560.6416
4476,1560.4305
4477,1560.8455
4478,1562.6848
4479,1563.507
4480,1563.1356
4481,1562.711
4482,1563.9077
4483,1565.1963
4484,1564.7506
4485,1564.7859
4486,1564.6251
4487,1563.1721
4488,1561.7565
4489,1562.4644
4490,1563.8507
4491,1563.9102
4492,1563.5819
4493,1564.2444
4494,1564.6957
4495,1564.4794
4496,1563.8549
4497,1563.2728
4498,1564.2205
4499,1565.431
4500,1566.9778
4501,1568.7
4502,1569.8245
4503,1570.8568
4504,1570.8593
4505,1571.1272
4506,1572.2405
4507,1572.4121
4508,1589.4711
4509,1588.6289
4510,1585.9956
4511,1587.3993
4512,1591.866
4513,1593.219
4514,1594.5757
4515,1596.7528
4516,1595.5831
4517,1595.2827
4518,1601.0283
4519,1604.3877
4520,1605.334
4521,1604.4388
4522,1607.0706
4523,1606.8235
4524,1607.7715
4525,1611.2977
4526,1611.6057
4527,1611.3165
4528,1614.6025
4529,1616.3513
4530,1614.3157
4531,1615.0485
4532,1617.9712
4533,1617.7963
4534,1621.2839
4535,1619.69
4536,1619.6044
4537,1619.2091
4538,1617.0458
4539,1616.751
4540,1616.9788
4541,1616.167
4542,1617.265
4543,1615.8853
4544,1616.3058
4545,1616.9467
4546,1617.7139
4547,1615.9061
4548,1614.8159
4549,1614.1556
4550,1613.6194
4551,1614.2631
4552,1614.4087
4553,1614.0732
4554,1614.3173
4555,1614.6761
4556,1607.4387
4557,1605.4696
4558,1603.461
4559,1601.7072
4560,1601.247
4561,1600.5725
4562,1597.8572
4563,1597.6927
4564,1599.2043
4565,1600.6617
4566,1602.5594
4567,1604.1232
4568,1603.2771
4569,1603.7346
4570,1606.0701
4571,1605.1987
4572,1602.4213
4573,1601.7836
4574,1603.7832
4575,1605.032
4576,1605.0007
4577,1603.8367
4578,1604.4639
4579,1603.4384
4580,1604.6859
4581,1605.4934
4582,1604.211
4583,1602.9501
4584,1603.8938
4585,1605.6846
4586,1605.956
4587,1605.7396
4588,1605.2482
4589,1605.3081
4590,1604.5763
4591,1604.0623
4592,1603.7665
4593,1602.5405
4594,1601.469
4595,1601.9828
4596,1602.2336
4597,1600.5371
4598,1600.2596
4599,1600.9558
4600,1601.2126
4601,1601.8651
4602,1602.1323
4603,1602.7904
4604,1613.5555
4605,1620.3324
4606,1626.558
4607,1622.3191
4608,1625.8123
4609,1622.0693
4610,1620.9113
4611,1622.7053
4612,1624.3811
4613,1621.3777
4614,1618.3973
4615,1616.6552
4616,1616.0991
4617,1619.1636
4618,1621.0955
4619,1619.9147
4620,1619.3114
4621,1619.5411
4622,1618.7614
4623,1620.2229
4624,1623.4121
4625,1623.8861
4626,1626.0413
4627,1625.4707
4628,1624.0344
4629,1624.3239
4630,1622.9016
4631,1622.7026
4632,1622.4509
4633,1622.5552
4634,1622.4492
4635,1621.8564
4636,1622.4229
4637,1623.6708
4638,1623.5591
4639,1622.2385
4640,1621.2054
4641,1619.2369
4642,1620.1215
4643,1619.6809
4644,1618.5951
4645,1618.6174
4646,1618.8596
4647,1619.3671
4648,1619.1893
4649,1619.5934
4650,1619.1417
4651,1617.98
4652,1613.5438
4653,1609.9573
4654,1613.1272
4655,1618.8755
4656,1617.2617
4657,1618.7275
4658,1618.109
4659,1618.4756
4660,1621.9545
4661,1620.6362
4662,1619.4214
4663,1618.0527
4664,1620.9897
4665,1622.5751
4666,1619.7509
4667,1619.6201
4668,1622.5181
4669,1621.8159
4670,1624.7954
4671,1624.0603
4672,1623.3036
4673,1622.0979
4674,1623.5029
4675,1623.8933
4676,1625.1581
4677,1626.1565
4678,1626.031
4679,1625.7985
4680,1626.1276
4681,1625.3616
4682,1625.1984
4683,1625.4719
4684,1625.0754
4685,1623.5774
4686,1623.2512
4687,1623.1816
4688,1624.9233
4689,1623.8353
4690,1621.0304
4691,1620.542
4692,1621.3674
4693,1620.7703
4694,1620.6254
4695,1619.5055
4696,1620.765
4697,1622.0159
4698,1622.0848
4699,1622.4565
4700,1618.2651
4701,1616.1217
4702,1614.3291
4703,1618.114
4704,1618.9858
4705,1620.5543
4706,1618.7556
4707,1617.2552
4708,1613.2657
4709,1611.3661
4710,1613.6975
4711,1611.6764
4712,1611.2708
4713,1611.7056
4714,1609.7471
4715,1610.006
4716,1609.8961
4717,1610.9604
4718,1610.3215
4719,1612.415
4720,1611.087
4721,1610.8066
4722,1610.6866
4723,1610.8446
4724,1608.9592
4725,1608.052
4726,1607.4302
4727,1606.9595
4728,1606.8966
4729,1606.0759
4730,1608.2917
4731,1608.4467
4732,1607.6228
4733,1607.1787
4734,1608.658
4735,1608.4862
4736,1607.8817
4737,1606.3346
4738,1606.888
4739,1606.783
4740,1606.7253
4741,1605.9084
4742,1605.1837
4743,1603.1207
4744,1601.9443
4745,1602.4299
4746,1602.7297
4747,1601.8427
4748,1606.932
4749,1605.5466
4750,1609.1207
4751,1606.2347
4752,1600.645
4753,1601.6594
4754,1604.329
4755,1603.5302
4756,1604.4583
4757,1607.143
4758,1605.4795
4759,1609.0536
4760,1608.5577
4761,1607.8164
4762,1604.0078
4763,1604.3477
4764,1604.6382
4765,1604.1561
4766,1603.3711
4767,1603.9147
4768,1602.7598
4769,1603.8135
4770,1604.1002
4771,1603.5848
4772,1605.2158
4773,1604.6122
4774,1603.337
4775,1603.2905
4776,1602.6459
4777,1602.9733
4778,1603.4592
4779,1603.3965
4780,1605.1292
4781,1604.4316
4782,1605.0901
4783,1604.369
4784,1605.2461
4785,1604.7756
4786,1605.1202
4787,1605.4629
4788,1605.6973
4789,1605.2616
4790,1605.2224
4791,1605.9984
4792,1606.5513
4793,1606.8438
4794,1605.8173
4795,1606.7284
4796,1592.601
4797,1592.2014
4798,1596.4019
4799,1589.613
4800,1587.1631
4801,1585.0566
4802,1585.2643
4803,1583.7732
4804,1581.6678
4805,1582.4635
4806,1582.0029
4807,1583.0096
4808,1581.1154
4809,1579.3594
4810,1582.2676
4811,1583.9541
4812,1584.2335
4813,1584.7441
4814,1583.9554
4815,1582.7664
4816,1582.7949
4817,1583.0558
4818,1581.9684
4819,1579.0844
4820,1576.9216
4821,1578.8744
4822,1577.6472
4823,1576.1729
4824,1579.427
4825,1581.0243
4826,1579.3284
4827,1579.498
4828,1580.9839
4829,1578.4745
4830,1577.701
4831,1577.5065
4832,1580.501
4833,1578.5591
4834,1577.8134
4835,1578.1338
4836,1576.0437
4837,1575.6052
4838,1575.1877
4839,1576.3927
4840,1576.4375
4841,1574.2467
